<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>
FXGD	D	20150227	000000	532.5000000	540.0000000	528.0000000	540.0000000	341
FXGD	D	20150302	000000	545.5000000	547.0000000	540.5000000	541.5000000	10049
FXGD	D	20150303	000000	542.0000000	542.0000000	540.0000000	540.0000000	153
FXGD	D	20150304	000000	537.5000000	537.5000000	533.0000000	535.0000000	2892
FXGD	D	20150305	000000	532.0000000	533.0000000	523.0000000	527.5000000	3175
FXGD	D	20150306	000000	518.5000000	530.0000000	505.0000000	508.5000000	996
FXGD	D	20150310	000000	507.0000000	518.0000000	500.0000000	517.5000000	719
FXGD	D	20150311	000000	518.5000000	525.0000000	513.0000000	515.0000000	833
FXGD	D	20150312	000000	510.0000000	510.0000000	501.0000000	504.0000000	564
FXGD	D	20150313	000000	512.0000000	512.0000000	506.0000000	508.5000000	2210
FXGD	D	20150316	000000	517.5000000	520.0000000	515.0000000	516.5000000	970
FXGD	D	20150317	000000	512.5000000	513.0000000	506.5000000	512.5000000	1144
FXGD	D	20150318	000000	506.0000000	506.0000000	503.0000000	505.0000000	147
FXGD	D	20150319	000000	500.0000000	503.0000000	498.5000000	502.0000000	408
FXGD	D	20150320	000000	503.5000000	509.0000000	503.5000000	504.0000000	1102
FXGD	D	20150323	000000	504.5000000	507.5000000	499.0000000	499.0000000	112
FXGD	D	20150324	000000	501.0000000	501.0000000	493.0000000	493.0000000	354
FXGD	D	20150325	000000	493.5000000	495.0000000	486.0000000	495.0000000	562
FXGD	D	20150326	000000	485.0000000	496.0000000	485.0000000	496.0000000	1191
FXGD	D	20150327	000000	498.0000000	498.5000000	493.0000000	495.0000000	186
FXGD	D	20150330	000000	498.0000000	498.0000000	490.5000000	492.5000000	170
FXGD	D	20150331	000000	492.5000000	496.5000000	486.0000000	496.5000000	9193
FXGD	D	20150401	000000	496.5000000	498.0000000	493.5000000	494.0000000	210
FXGD	D	20150402	000000	495.0000000	495.5000000	487.0000000	487.5000000	176
FXGD	D	20150403	000000	486.0000000	492.0000000	486.0000000	489.0000000	367
FXGD	D	20150406	000000	494.0000000	495.5000000	484.0000000	484.0000000	171
FXGD	D	20150407	000000	482.0000000	482.5000000	476.0000000	479.5000000	14423
FXGD	D	20150408	000000	475.5000000	475.5000000	465.0000000	465.5000000	1572
FXGD	D	20150409	000000	460.0000000	460.0000000	447.0000000	449.5000000	596
FXGD	D	20150410	000000	442.5000000	453.5000000	435.0000000	452.0000000	874
FXGD	D	20150413	000000	456.0000000	460.0000000	449.0000000	453.5000000	873
FXGD	D	20150414	000000	445.0000000	446.0000000	440.0000000	440.0000000	1172
FXGD	D	20150415	000000	435.5000000	435.5000000	430.0000000	432.0000000	804
FXGD	D	20150416	000000	430.0000000	435.5000000	430.0000000	430.5000000	31532
FXGD	D	20150417	000000	430.5000000	453.5000000	430.5000000	449.0000000	1941
FXGD	D	20150420	000000	451.0000000	461.0000000	445.0000000	454.5000000	1607
FXGD	D	20150421	000000	462.5000000	464.0000000	459.5000000	460.0000000	839
FXGD	D	20150422	000000	463.5000000	463.5000000	449.0000000	449.0000000	651
FXGD	D	20150423	000000	445.0000000	445.0000000	434.0000000	436.0000000	25205
FXGD	D	20150424	000000	430.5000000	437.5000000	429.0000000	432.0000000	11524
FXGD	D	20150427	000000	438.0000000	446.0000000	435.5000000	446.0000000	480
FXGD	D	20150428	000000	450.5000000	452.5000000	446.5000000	446.5000000	1422
FXGD	D	20150429	000000	450.0000000	450.0000000	443.5000000	443.5000000	455
FXGD	D	20150430	000000	444.0000000	447.0000000	434.5000000	434.5000000	5014
FXGD	D	20150505	000000	441.0000000	442.0000000	433.0000000	433.0000000	2192
FXGD	D	20150506	000000	430.0000000	431.0000000	426.0000000	431.0000000	1047
FXGD	D	20150507	000000	429.5000000	429.5000000	425.5000000	425.5000000	363
FXGD	D	20150508	000000	433.0000000	436.5000000	431.0000000	433.0000000	381
FXGD	D	20150512	000000	438.5000000	438.5000000	429.5000000	430.0000000	635
FXGD	D	20150513	000000	426.0000000	430.0000000	423.5000000	425.5000000	2912
FXGD	D	20150514	000000	435.5000000	440.5000000	434.0000000	439.0000000	833
FXGD	D	20150515	000000	436.5000000	439.5000000	434.5000000	434.5000000	15047
FXGD	D	20150518	000000	436.0000000	436.0000000	431.5000000	434.0000000	314
FXGD	D	20150519	000000	430.0000000	434.0000000	427.5000000	428.5000000	3594
FXGD	D	20150520	000000	431.0000000	434.5000000	430.5000000	433.5000000	645
FXGD	D	20150521	000000	433.0000000	435.0000000	430.5000000	432.0000000	401
FXGD	D	20150522	000000	431.0000000	435.0000000	430.5000000	432.5000000	1781
FXGD	D	20150525	000000	431.5000000	432.0000000	431.0000000	432.0000000	1367
FXGD	D	20150526	000000	433.0000000	433.5000000	429.0000000	433.5000000	931
FXGD	D	20150527	000000	434.5000000	442.5000000	434.5000000	440.0000000	2731
FXGD	D	20150528	000000	444.0000000	452.5000000	444.0000000	450.0000000	1351
FXGD	D	20150529	000000	453.0000000	453.5000000	445.0000000	445.5000000	9355
FXGD	D	20150601	000000	450.5000000	460.0000000	449.5000000	457.5000000	12124
FXGD	D	20150602	000000	456.0000000	457.0000000	453.0000000	455.5000000	378
FXGD	D	20150603	000000	453.0000000	465.0000000	453.0000000	462.0000000	1811
FXGD	D	20150604	000000	464.5000000	471.5000000	463.5000000	471.5000000	842
FXGD	D	20150605	000000	478.5000000	478.5000000	470.0000000	474.5000000	14409
FXGD	D	20150608	000000	470.0000000	474.5000000	470.0000000	473.0000000	13163
FXGD	D	20150609	000000	473.0000000	475.5000000	468.5000000	469.0000000	5066
FXGD	D	20150610	000000	467.0000000	468.5000000	460.0000000	462.5000000	3952
FXGD	D	20150611	000000	460.5000000	465.5000000	460.5000000	463.0000000	573
FXGD	D	20150615	000000	471.0000000	471.0000000	462.0000000	466.5000000	550
FXGD	D	20150616	000000	460.0000000	461.5000000	455.5000000	455.5000000	834
FXGD	D	20150617	000000	454.0000000	458.5000000	454.0000000	457.0000000	381
FXGD	D	20150618	000000	458.5000000	463.0000000	455.0000000	463.0000000	675
FXGD	D	20150619	000000	460.0000000	470.5000000	460.0000000	468.5000000	907
FXGD	D	20150622	000000	460.0000000	462.0000000	457.5000000	457.5000000	11899
FXGD	D	20150623	000000	460.0000000	462.0000000	457.5000000	457.5000000	615
FXGD	D	20150624	000000	456.0000000	460.0000000	456.0000000	459.5000000	194
FXGD	D	20150625	000000	463.0000000	463.0000000	459.0000000	461.5000000	1657
FXGD	D	20150626	000000	461.5000000	466.0000000	461.5000000	463.5000000	619
FXGD	D	20150629	000000	469.5000000	471.5000000	465.5000000	471.0000000	680
FXGD	D	20150630	000000	470.0000000	472.0000000	466.5000000	466.5000000	938
FXGD	D	20150701	000000	466.5000000	468.5000000	464.5000000	465.5000000	1176
FXGD	D	20150702	000000	465.5000000	468.5000000	464.5000000	464.5000000	6297
FXGD	D	20150703	000000	469.0000000	471.5000000	469.0000000	471.5000000	208
FXGD	D	20150706	000000	472.5000000	477.0000000	472.5000000	475.5000000	1378
FXGD	D	20150707	000000	482.5000000	484.0000000	478.0000000	479.0000000	3673
FXGD	D	20150708	000000	472.5000000	483.0000000	472.5000000	481.0000000	632
FXGD	D	20150709	000000	476.5000000	479.5000000	476.5000000	477.5000000	170
FXGD	D	20150710	000000	476.0000000	476.0000000	469.5000000	473.0000000	8663
FXGD	D	20150713	000000	472.5000000	474.0000000	472.0000000	472.5000000	282
FXGD	D	20150714	000000	472.0000000	475.0000000	471.0000000	471.0000000	1072
FXGD	D	20150715	000000	471.0000000	473.0000000	470.0000000	470.0000000	797
FXGD	D	20150716	000000	471.5000000	471.5000000	466.0000000	468.0000000	1149
FXGD	D	20150717	000000	469.0000000	470.5000000	465.5000000	465.5000000	3454
FXGD	D	20150720	000000	459.0000000	459.0000000	453.5000000	456.5000000	8528
FXGD	D	20150721	000000	456.5000000	456.5000000	453.5000000	455.5000000	4678
FXGD	D	20150722	000000	450.5000000	452.0000000	448.5000000	451.5000000	7618
FXGD	D	20150723	000000	451.0000000	458.0000000	451.0000000	453.0000000	6048
FXGD	D	20150724	000000	453.0000000	458.5000000	453.0000000	458.5000000	483
FXGD	D	20150727	000000	465.0000000	473.5000000	465.0000000	470.0000000	6839
FXGD	D	20150728	000000	472.5000000	480.0000000	472.5000000	478.5000000	306
FXGD	D	20150729	000000	472.0000000	474.5000000	467.0000000	468.0000000	7119
FXGD	D	20150730	000000	462.5000000	471.0000000	461.0000000	470.5000000	1839
FXGD	D	20150731	000000	471.0000000	484.0000000	469.5000000	481.5000000	5141
FXGD	D	20150803	000000	487.0000000	497.0000000	487.0000000	495.0000000	2479
FXGD	D	20150804	000000	495.0000000	497.0000000	493.0000000	497.0000000	3242
FXGD	D	20150805	000000	491.0000000	495.0000000	491.0000000	494.5000000	2900
FXGD	D	20150806	000000	498.5000000	505.5000000	498.5000000	505.5000000	2546
FXGD	D	20150807	000000	505.0000000	510.0000000	503.5000000	507.0000000	4611
FXGD	D	20150810	000000	510.0000000	512.5000000	505.5000000	506.5000000	3216
FXGD	D	20150811	000000	502.5000000	514.5000000	502.5000000	514.0000000	843
FXGD	D	20150812	000000	522.5000000	525.0000000	520.5000000	522.0000000	1590
FXGD	D	20150813	000000	515.0000000	523.5000000	514.5000000	522.5000000	2400
FXGD	D	20150814	000000	522.5000000	525.0000000	520.0000000	520.0000000	3701
FXGD	D	20150817	000000	527.0000000	530.0000000	526.5000000	527.5000000	1189
FXGD	D	20150818	000000	532.0000000	532.5000000	527.5000000	529.0000000	1207
FXGD	D	20150819	000000	535.0000000	540.5000000	530.0000000	540.5000000	3274
FXGD	D	20150820	000000	545.0000000	558.0000000	545.0000000	555.5000000	6967
FXGD	D	20150821	000000	569.5000000	575.5000000	566.0000000	575.5000000	8104
FXGD	D	20150824	000000	575.5000000	615.0000000	575.5000000	592.0000000	8698
FXGD	D	20150825	000000	587.5000000	587.5000000	562.5000000	566.0000000	26304
FXGD	D	20150826	000000	568.5000000	573.0000000	555.5000000	559.0000000	9223
FXGD	D	20150827	000000	556.0000000	556.0000000	534.5000000	537.5000000	4641
FXGD	D	20150828	000000	539.5000000	548.0000000	531.5000000	531.5000000	5440
FXGD	D	20150831	000000	542.5000000	550.0000000	539.0000000	539.0000000	471
FXGD	D	20150901	000000	535.5000000	546.0000000	530.0000000	545.5000000	1141
FXGD	D	20150902	000000	553.0000000	557.0000000	547.0000000	553.5000000	3638
FXGD	D	20150903	000000	549.5000000	549.5000000	539.0000000	542.5000000	2916
FXGD	D	20150904	000000	550.5000000	550.5000000	543.5000000	544.0000000	624
FXGD	D	20150907	000000	554.0000000	559.5000000	551.0000000	557.0000000	593
FXGD	D	20150908	000000	557.5000000	558.0000000	551.0000000	552.5000000	3164
FXGD	D	20150909	000000	548.5000000	550.5000000	545.0000000	546.5000000	5262
FXGD	D	20150910	000000	547.5000000	549.0000000	543.0000000	543.0000000	390
FXGD	D	20150911	000000	544.0000000	544.0000000	539.5000000	539.5000000	328
FXGD	D	20150914	000000	543.0000000	543.0000000	537.0000000	539.5000000	587
FXGD	D	20150915	000000	540.0000000	540.0000000	531.5000000	532.5000000	8449
FXGD	D	20150916	000000	530.5000000	530.5000000	523.0000000	526.0000000	11471
FXGD	D	20150917	000000	528.0000000	532.0000000	528.0000000	532.0000000	67
FXGD	D	20150918	000000	534.5000000	543.0000000	533.5000000	539.0000000	17118
FXGD	D	20150921	000000	542.0000000	545.0000000	538.5000000	541.5000000	66
FXGD	D	20150922	000000	543.0000000	543.5000000	538.0000000	540.5000000	3293
FXGD	D	20150923	000000	538.5000000	540.0000000	534.5000000	534.5000000	8463
FXGD	D	20150924	000000	540.0000000	555.0000000	540.0000000	552.0000000	4204
FXGD	D	20150925	000000	544.5000000	544.5000000	542.0000000	543.0000000	4325
FXGD	D	20150928	000000	543.0000000	543.0000000	535.5000000	536.0000000	1603
FXGD	D	20150929	000000	538.0000000	539.5000000	535.0000000	535.0000000	1775
FXGD	D	20150930	000000	534.5000000	534.5000000	526.0000000	526.0000000	461
FXGD	D	20151001	000000	523.0000000	526.5000000	520.5000000	526.5000000	152
FXGD	D	20151002	000000	532.0000000	546.5000000	526.5000000	544.0000000	11564
FXGD	D	20151005	000000	538.0000000	538.0000000	530.0000000	530.0000000	2019
FXGD	D	20151006	000000	534.0000000	535.5000000	527.0000000	527.0000000	168
FXGD	D	20151007	000000	525.0000000	525.5000000	510.5000000	519.0000000	3603
FXGD	D	20151008	000000	513.5000000	516.5000000	512.0000000	513.0000000	700
FXGD	D	20151009	000000	506.0000000	515.5000000	506.0000000	515.5000000	1755
FXGD	D	20151012	000000	514.5000000	517.0000000	512.0000000	516.5000000	3483
FXGD	D	20151013	000000	519.0000000	528.5000000	519.0000000	527.0000000	3179
FXGD	D	20151014	000000	530.0000000	535.5000000	530.0000000	535.0000000	1290
FXGD	D	20151015	000000	533.0000000	534.0000000	530.5000000	534.0000000	2221
FXGD	D	20151016	000000	527.0000000	527.5000000	520.0000000	526.0000000	110
FXGD	D	20151019	000000	520.0000000	528.5000000	520.0000000	526.5000000	693
FXGD	D	20151020	000000	526.5000000	528.5000000	526.5000000	527.5000000	12
FXGD	D	20151021	000000	530.5000000	536.5000000	528.5000000	530.5000000	2588
FXGD	D	20151022	000000	528.5000000	530.5000000	526.0000000	530.0000000	1269
FXGD	D	20151023	000000	524.0000000	527.5000000	520.5000000	523.5000000	2477
FXGD	D	20151026	000000	525.5000000	530.5000000	523.5000000	529.5000000	4830
FXGD	D	20151027	000000	533.0000000	547.0000000	532.5000000	545.0000000	4004
FXGD	D	20151028	000000	547.5000000	553.5000000	541.0000000	543.0000000	1492
FXGD	D	20151029	000000	535.5000000	541.0000000	531.5000000	533.0000000	3911
FXGD	D	20151030	000000	533.5000000	533.5000000	526.0000000	526.0000000	6371
FXGD	D	20151102	000000	525.5000000	529.5000000	523.0000000	523.0000000	128
FXGD	D	20151103	000000	524.5000000	525.5000000	509.0000000	509.0000000	7107
FXGD	D	20151105	000000	508.0000000	508.5000000	504.5000000	506.0000000	29630
FXGD	D	20151106	000000	510.0000000	511.0000000	504.0000000	509.5000000	23830
FXGD	D	20151109	000000	510.0000000	511.0000000	507.0000000	508.5000000	6049
FXGD	D	20151110	000000	509.0000000	510.0000000	504.0000000	506.0000000	20788
FXGD	D	20151111	000000	508.5000000	510.0000000	505.5000000	508.5000000	18756
FXGD	D	20151112	000000	510.0000000	519.5000000	510.0000000	514.0000000	5838
FXGD	D	20151113	000000	519.5000000	524.0000000	519.0000000	523.0000000	5463
FXGD	D	20151116	000000	524.5000000	527.0000000	518.5000000	521.5000000	4026
FXGD	D	20151117	000000	508.0000000	512.0000000	507.0000000	507.0000000	22684
FXGD	D	20151118	000000	503.0000000	503.0000000	499.5000000	500.0000000	32126
FXGD	D	20151119	000000	504.0000000	506.0000000	501.0000000	506.0000000	1423
FXGD	D	20151120	000000	505.0000000	509.0000000	504.0000000	504.0000000	1911
FXGD	D	20151123	000000	509.5000000	510.0000000	503.0000000	506.0000000	2302
FXGD	D	20151124	000000	508.0000000	515.0000000	506.0000000	510.5000000	2986
FXGD	D	20151125	000000	510.5000000	511.0000000	506.5000000	508.5000000	664
FXGD	D	20151126	000000	508.5000000	509.0000000	506.5000000	507.5000000	228
FXGD	D	20151127	000000	509.0000000	510.5000000	501.0000000	504.5000000	41296
FXGD	D	20151130	000000	504.0000000	508.5000000	503.5000000	505.5000000	534
FXGD	D	20151201	000000	512.5000000	514.5000000	510.5000000	510.5000000	1224
FXGD	D	20151202	000000	514.0000000	516.5000000	508.0000000	508.0000000	333
FXGD	D	20151203	000000	514.0000000	519.0000000	512.0000000	519.0000000	362
FXGD	D	20151204	000000	517.0000000	534.5000000	516.0000000	534.0000000	9456
FXGD	D	20151207	000000	535.5000000	538.0000000	533.0000000	535.0000000	10857
FXGD	D	20151208	000000	536.0000000	542.0000000	535.0000000	538.0000000	7073
FXGD	D	20151209	000000	536.5000000	538.0000000	534.0000000	534.0000000	3756
FXGD	D	20151210	000000	533.5000000	535.0000000	530.0000000	530.0000000	1767
FXGD	D	20151211	000000	532.0000000	543.0000000	532.0000000	543.0000000	2329
FXGD	D	20151214	000000	544.0000000	548.0000000	538.0000000	544.5000000	3129
FXGD	D	20151215	000000	540.0000000	542.0000000	536.0000000	536.0000000	928
FXGD	D	20151216	000000	538.5000000	543.0000000	536.0000000	542.5000000	1577
FXGD	D	20151217	000000	542.5000000	544.0000000	532.0000000	538.5000000	1724
FXGD	D	20151218	000000	542.0000000	546.0000000	539.0000000	544.0000000	1912
FXGD	D	20151221	000000	547.5000000	553.0000000	547.0000000	551.0000000	315
FXGD	D	20151222	000000	551.0000000	552.5000000	549.5000000	552.0000000	757
FXGD	D	20151223	000000	548.5000000	548.5000000	541.0000000	541.0000000	2631
FXGD	D	20151224	000000	539.5000000	545.0000000	535.5000000	544.0000000	651
FXGD	D	20151225	000000	540.5000000	546.5000000	540.0000000	543.0000000	88
FXGD	D	20151228	000000	546.5000000	556.5000000	544.5000000	555.0000000	3433
FXGD	D	20151229	000000	558.5000000	562.0000000	554.5000000	555.5000000	5351
FXGD	D	20151230	000000	561.0000000	564.0000000	557.5000000	559.0000000	16779
FXGD	D	20160104	000000	564.5000000	568.0000000	562.5000000	564.5000000	929
FXGD	D	20160105	000000	567.0000000	571.5000000	565.0000000	566.0000000	421
FXGD	D	20160106	000000	570.5000000	588.0000000	570.5000000	582.0000000	4116
FXGD	D	20160111	000000	588.5000000	607.0000000	588.5000000	598.5000000	3043
FXGD	D	20160112	000000	605.0000000	606.0000000	591.0000000	598.5000000	3037
FXGD	D	20160113	000000	598.5000000	598.5000000	590.0000000	598.5000000	1722
FXGD	D	20160114	000000	599.5000000	602.0000000	595.0000000	595.5000000	2662
FXGD	D	20160115	000000	596.0000000	612.5000000	595.0000000	606.5000000	5298
FXGD	D	20160118	000000	630.0000000	630.0000000	613.5000000	621.0000000	7025
FXGD	D	20160119	000000	615.5000000	618.0000000	610.0000000	613.5000000	8111
FXGD	D	20160120	000000	626.0000000	644.5000000	624.0000000	644.0000000	11372
FXGD	D	20160121	000000	649.5000000	677.0000000	646.0000000	656.5000000	34068
FXGD	D	20160122	000000	645.0000000	645.0000000	605.0000000	619.0000000	14732
FXGD	D	20160125	000000	611.0000000	636.0000000	605.5000000	626.5000000	24185
FXGD	D	20160126	000000	656.0000000	656.5000000	628.5000000	632.0000000	3724
FXGD	D	20160127	000000	630.0000000	637.5000000	623.0000000	624.5000000	2358
FXGD	D	20160128	000000	608.5000000	623.0000000	604.5000000	616.0000000	15330
FXGD	D	20160129	000000	605.0000000	609.5000000	598.5000000	604.5000000	9633
FXGD	D	20160201	000000	612.5000000	621.0000000	608.5000000	618.5000000	4737
FXGD	D	20160202	000000	632.5000000	646.0000000	627.5000000	638.5000000	15158
FXGD	D	20160203	000000	646.0000000	646.0000000	632.0000000	645.0000000	1332
FXGD	D	20160204	000000	624.5000000	636.0000000	622.5000000	630.0000000	1362
FXGD	D	20160205	000000	641.0000000	642.0000000	635.5000000	636.0000000	726
FXGD	D	20160208	000000	641.5000000	671.0000000	641.5000000	669.0000000	2914
FXGD	D	20160209	000000	675.0000000	679.5000000	665.0000000	667.0000000	6020
FXGD	D	20160210	000000	674.0000000	675.5000000	662.0000000	666.0000000	5036
FXGD	D	20160211	000000	685.0000000	717.0000000	684.5000000	717.0000000	12878
FXGD	D	20160212	000000	704.0000000	707.0000000	696.0000000	696.5000000	5384
FXGD	D	20160215	000000	677.0000000	677.5000000	663.0000000	666.0000000	6307
FXGD	D	20160216	000000	655.0000000	677.5000000	650.0000000	676.0000000	9578
FXGD	D	20160217	000000	676.0000000	676.0000000	653.0000000	654.0000000	4398
FXGD	D	20160218	000000	651.0000000	656.0000000	643.5000000	656.0000000	27383
FXGD	D	20160219	000000	665.0000000	684.0000000	665.0000000	684.0000000	7384
FXGD	D	20160220	000000	681.5000000	684.5000000	669.5000000	675.0000000	145
FXGD	D	20160222	000000	650.0000000	663.5000000	650.0000000	653.0000000	5805
FXGD	D	20160224	000000	671.0000000	694.0000000	665.5000000	683.5000000	5579
FXGD	D	20160225	000000	679.0000000	681.0000000	666.0000000	674.5000000	4741
FXGD	D	20160226	000000	670.0000000	670.0000000	654.5000000	662.0000000	8614
FXGD	D	20160229	000000	664.5000000	672.5000000	664.0000000	664.5000000	3149
FXGD	D	20160301	000000	658.0000000	662.0000000	650.0000000	650.0000000	5716
FXGD	D	20160302	000000	645.5000000	659.0000000	644.0000000	659.0000000	9235
FXGD	D	20160303	000000	652.5000000	661.5000000	652.5000000	659.0000000	1725
FXGD	D	20160304	000000	660.5000000	668.0000000	652.0000000	659.5000000	5093
FXGD	D	20160307	000000	648.0000000	655.0000000	648.0000000	651.0000000	6041
FXGD	D	20160309	000000	649.5000000	654.0000000	631.0000000	637.0000000	13180
FXGD	D	20160310	000000	635.5000000	646.5000000	620.5000000	646.5000000	25732
FXGD	D	20160311	000000	643.0000000	643.0000000	627.0000000	630.0000000	3971
FXGD	D	20160314	000000	630.5000000	636.0000000	627.5000000	630.0000000	3603
FXGD	D	20160315	000000	625.5000000	631.5000000	617.5000000	625.5000000	4009
FXGD	D	20160316	000000	627.5000000	629.0000000	620.5000000	620.5000000	4799
FXGD	D	20160317	000000	622.5000000	623.0000000	614.5000000	616.0000000	5868
FXGD	D	20160318	000000	616.0000000	617.5000000	602.0000000	609.5000000	5881
FXGD	D	20160321	000000	612.0000000	614.0000000	599.5000000	603.5000000	2918
FXGD	D	20160322	000000	603.0000000	611.0000000	601.0000000	601.5000000	2626
FXGD	D	20160323	000000	596.0000000	598.0000000	590.0000000	593.0000000	13762
FXGD	D	20160324	000000	596.0000000	607.5000000	595.0000000	604.5000000	14261
FXGD	D	20160325	000000	605.0000000	605.0000000	589.0000000	596.5000000	1106
FXGD	D	20160328	000000	590.5000000	598.0000000	588.0000000	596.5000000	11892
FXGD	D	20160329	000000	595.5000000	605.5000000	595.5000000	605.5000000	6383
FXGD	D	20160330	000000	600.0000000	600.0000000	589.0000000	592.5000000	9886
FXGD	D	20160331	000000	594.5000000	597.0000000	589.0000000	593.0000000	3402
FXGD	D	20160401	000000	599.0000000	599.0000000	588.0000000	588.0000000	20102
FXGD	D	20160404	000000	598.5000000	598.5000000	590.0000000	594.0000000	4225
FXGD	D	20160405	000000	603.0000000	612.0000000	601.0000000	607.0000000	7433
FXGD	D	20160406	000000	605.0000000	605.0000000	594.0000000	595.0000000	4447
FXGD	D	20160407	000000	595.0000000	604.0000000	592.5000000	602.5000000	19586
FXGD	D	20160408	000000	599.0000000	609.0000000	590.5000000	595.5000000	2566
FXGD	D	20160411	000000	598.5000000	602.0000000	593.0000000	597.0000000	2867
FXGD	D	20160412	000000	596.0000000	598.0000000	589.0000000	589.5000000	2804
FXGD	D	20160413	000000	589.0000000	589.5000000	580.0000000	587.0000000	4948
FXGD	D	20160414	000000	585.0000000	589.5000000	580.0000000	580.0000000	7369
FXGD	D	20160415	000000	581.0000000	585.5000000	578.0000000	585.5000000	3378
FXGD	D	20160418	000000	590.0000000	606.0000000	583.0000000	583.0000000	8292
FXGD	D	20160419	000000	600.0000000	600.0000000	580.0000000	589.0000000	1469
FXGD	D	20160420	000000	589.0000000	591.0000000	585.0000000	586.0000000	2162
FXGD	D	20160421	000000	585.0000000	594.0000000	580.5000000	591.5000000	2586
FXGD	D	20160422	000000	589.0000000	591.0000000	581.5000000	587.0000000	7664
FXGD	D	20160425	000000	585.0000000	590.0000000	581.0000000	587.0000000	2528
FXGD	D	20160426	000000	596.5000000	604.0000000	584.5000000	585.0000000	2727
FXGD	D	20160427	000000	589.0000000	589.0000000	579.5000000	586.5000000	2650
FXGD	D	20160428	000000	585.5000000	585.5000000	579.0000000	581.5000000	3382
FXGD	D	20160429	000000	588.0000000	599.5000000	584.0000000	599.0000000	3385
FXGD	D	20160504	000000	599.5000000	608.5000000	599.5000000	607.5000000	4188
FXGD	D	20160505	000000	605.0000000	605.0000000	598.0000000	598.0000000	4320
FXGD	D	20160506	000000	602.0000000	613.0000000	602.0000000	604.0000000	5595
FXGD	D	20160510	000000	600.5000000	602.0000000	595.5000000	595.5000000	1307
FXGD	D	20160511	000000	601.0000000	603.0000000	591.5000000	591.5000000	1692
FXGD	D	20160512	000000	591.0000000	594.0000000	586.5000000	593.0000000	1316
FXGD	D	20160513	000000	592.0000000	596.0000000	589.0000000	592.0000000	1065
FXGD	D	20160516	000000	594.5000000	596.5000000	591.0000000	592.5000000	1147
FXGD	D	20160517	000000	592.0000000	592.0000000	585.5000000	591.5000000	1908
FXGD	D	20160518	000000	590.0000000	595.0000000	590.0000000	594.0000000	1278
FXGD	D	20160519	000000	594.0000000	601.0000000	592.0000000	601.0000000	12516
FXGD	D	20160520	000000	600.0000000	601.5000000	594.0000000	596.5000000	4655
FXGD	D	20160523	000000	597.5000000	601.0000000	595.5000000	597.0000000	3346
FXGD	D	20160524	000000	595.0000000	596.0000000	585.0000000	585.5000000	4726
FXGD	D	20160525	000000	582.0000000	595.0000000	569.0000000	574.5000000	9133
FXGD	D	20160526	000000	574.5000000	576.5000000	569.0000000	571.0000000	8970
FXGD	D	20160527	000000	574.0000000	583.0000000	573.0000000	574.0000000	1132
FXGD	D	20160530	000000	571.0000000	589.5000000	566.5000000	568.0000000	2066
FXGD	D	20160531	000000	571.0000000	573.5000000	569.0000000	573.0000000	643
FXGD	D	20160601	000000	578.5000000	585.0000000	576.0000000	578.5000000	7408
FXGD	D	20160602	000000	580.5000000	585.5000000	577.0000000	585.5000000	3149
FXGD	D	20160603	000000	577.0000000	588.0000000	576.5000000	583.5000000	3538
FXGD	D	20160606	000000	582.0000000	585.0000000	578.5000000	580.0000000	1436
FXGD	D	20160607	000000	580.5000000	580.5000000	573.0000000	576.0000000	4750
FXGD	D	20160608	000000	579.0000000	580.5000000	572.0000000	574.5000000	5057
FXGD	D	20160609	000000	574.0000000	582.5000000	572.5000000	581.5000000	709
FXGD	D	20160610	000000	585.0000000	593.0000000	584.0000000	589.0000000	2165
FXGD	D	20160614	000000	589.5000000	608.0000000	589.5000000	606.0000000	16261
FXGD	D	20160615	000000	606.0000000	606.0000000	598.0000000	601.0000000	1143
FXGD	D	20160616	000000	609.0000000	621.5000000	609.0000000	615.0000000	6541
FXGD	D	20160617	000000	611.0000000	611.0000000	597.5000000	597.5000000	3345
FXGD	D	20160620	000000	591.5000000	591.5000000	585.5000000	588.0000000	16250
FXGD	D	20160621	000000	590.5000000	590.5000000	580.5000000	582.0000000	2026
FXGD	D	20160622	000000	580.0000000	584.5000000	576.5000000	584.5000000	2224
FXGD	D	20160623	000000	584.0000000	584.0000000	576.5000000	582.0000000	3672
FXGD	D	20160624	000000	606.0000000	620.0000000	571.0000000	608.0000000	15966
FXGD	D	20160627	000000	608.0000000	620.0000000	608.0000000	616.0000000	11397
FXGD	D	20160628	000000	609.5000000	609.5000000	601.0000000	604.5000000	12583
FXGD	D	20160629	000000	604.0000000	606.5000000	600.0000000	601.5000000	5081
FXGD	D	20160630	000000	599.0000000	604.5000000	599.0000000	600.0000000	2966
FXGD	D	20160701	000000	606.0000000	610.5000000	606.0000000	609.0000000	2122
FXGD	D	20160704	000000	612.0000000	615.5000000	610.0000000	613.5000000	8651
FXGD	D	20160705	000000	614.5000000	620.0000000	613.5000000	619.0000000	7941
FXGD	D	20160706	000000	623.0000000	634.5000000	623.0000000	629.0000000	3647
FXGD	D	20160707	000000	624.0000000	624.0000000	613.5000000	618.0000000	3979
FXGD	D	20160708	000000	621.0000000	621.0000000	611.0000000	615.5000000	1159
FXGD	D	20160711	000000	622.0000000	622.0000000	616.5000000	620.0000000	2037
